customer_id,project_id,cluster,personal_blurb
c357,P004,1,"Customer c357 looking at P004: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c357,P005,2,"Customer c357 looking at P005: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c357,P006,3,"Customer c357 looking at P006: Affordability is *Medium* (needs ₹0.48 Cr down), Commute distance is *Low*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Good match*."
c357,P007,0,"Customer c357 looking at P007: Affordability is *Medium* (needs ₹0.31 Cr down), Commute distance is *Low*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Good match*."
c357,P008,0,"Customer c357 looking at P008: Affordability is *Medium* (needs ₹0.29 Cr down), Commute distance is *Low*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Good match*."
c357,P009,0,"Customer c357 looking at P009: Affordability is *Medium* (needs ₹0.18 Cr down), Commute distance is *Low*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Good match*."
c357,P010,1,"Customer c357 looking at P010: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c357,P011,1,"Customer c357 looking at P011: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c357,P012,1,"Customer c357 looking at P012: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c357,P013,0,"Customer c357 looking at P013: Affordability is *Medium* (needs ₹0.64 Cr down), Commute distance is *Low*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Good match*."
c357,P014,2,"Customer c357 looking at P014: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c357,P015,2,"Customer c357 looking at P015: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c358,P001,3,"Customer c358 looking at P001: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Good match*."
c358,P002,4,"Customer c358 looking at P002: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Good match*."
c358,P003,4,"Customer c358 looking at P003: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Good match*."
c358,P004,4,"Customer c358 looking at P004: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Good match*."
c358,P005,3,"Customer c358 looking at P005: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Good match*."
c358,P006,2,"Customer c358 looking at P006: Affordability is *Medium* (needs ₹0.34 Cr down), Commute distance is *Medium*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c358,P007,2,"Customer c358 looking at P007: Affordability is *Medium* (needs ₹0.17 Cr down), Commute distance is *Medium*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c358,P008,1,"Customer c358 looking at P008: Affordability is *Medium* (needs ₹0.15 Cr down), Commute distance is *Low*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c358,P009,1,"Customer c358 looking at P009: Affordability is *Medium* (needs ₹0.04 Cr down), Commute distance is *Medium*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c358,P010,4,"Customer c358 looking at P010: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Good match*."
c358,P011,4,"Customer c358 looking at P011: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Good match*."
c358,P012,4,"Customer c358 looking at P012: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Good match*."
c358,P013,1,"Customer c358 looking at P013: Affordability is *Medium* (needs ₹0.50 Cr down), Commute distance is *Low*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c358,P014,3,"Customer c358 looking at P014: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Good match*."
c358,P015,3,"Customer c358 looking at P015: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Good match*."
c359,P001,2,"Customer c359 looking at P001: Affordability is *Medium* (needs ₹0.03 Cr down), Commute distance is *Low*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c359,P002,1,"Customer c359 looking at P002: Affordability is *Medium* (needs ₹0.06 Cr down), Commute distance is *Medium*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c359,P003,1,"Customer c359 looking at P003: Affordability is *Medium* (needs ₹0.08 Cr down), Commute distance is *Medium*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c359,P004,1,"Customer c359 looking at P004: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c359,P005,2,"Customer c359 looking at P005: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c359,P006,3,"Customer c359 looking at P006: Affordability is *Medium* (needs ₹0.62 Cr down), Commute distance is *Medium*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Good match*."
c359,P007,3,"Customer c359 looking at P007: Affordability is *Medium* (needs ₹0.45 Cr down), Commute distance is *Low*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Good match*."
c359,P008,4,"Customer c359 looking at P008: Affordability is *Medium* (needs ₹0.43 Cr down), Commute distance is *Low*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Good match*."
c359,P009,4,"Customer c359 looking at P009: Affordability is *Medium* (needs ₹0.32 Cr down), Commute distance is *Medium*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Good match*."
c359,P010,1,"Customer c359 looking at P010: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c359,P011,1,"Customer c359 looking at P011: Affordability is *Medium* (needs ₹0.06 Cr down), Commute distance is *Low*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c359,P012,1,"Customer c359 looking at P012: Affordability is *Medium* (needs ₹0.06 Cr down), Commute distance is *Medium*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c359,P013,4,"Customer c359 looking at P013: Affordability is *Medium* (needs ₹0.78 Cr down), Commute distance is *Medium*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Good match*."
c359,P014,2,"Customer c359 looking at P014: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c359,P015,2,"Customer c359 looking at P015: Affordability is *Medium* (needs ₹0.07 Cr down), Commute distance is *Low*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c360,P001,2,"Customer c360 looking at P001: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *High* (visits: N/A), Unit‐size fit is *Poor match*."
c360,P002,1,"Customer c360 looking at P002: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *High* (visits: N/A), Unit‐size fit is *Poor match*."
c360,P003,1,"Customer c360 looking at P003: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *High* (visits: N/A), Unit‐size fit is *Poor match*."
c360,P004,1,"Customer c360 looking at P004: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *High* (visits: N/A), Unit‐size fit is *Poor match*."
c360,P005,2,"Customer c360 looking at P005: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *High* (visits: N/A), Unit‐size fit is *Poor match*."
c360,P006,2,"Customer c360 looking at P006: Affordability is *Medium* (needs ₹0.38 Cr down), Commute distance is *High*, Engagement is *High* (visits: N/A), Unit‐size fit is *Poor match*."
c360,P007,2,"Customer c360 looking at P007: Affordability is *Medium* (needs ₹0.20 Cr down), Commute distance is *Medium*, Engagement is *High* (visits: N/A), Unit‐size fit is *Poor match*."
c360,P008,4,"Customer c360 looking at P008: Affordability is *Medium* (needs ₹0.18 Cr down), Commute distance is *High*, Engagement is *High* (visits: N/A), Unit‐size fit is *Good match*."
c360,P009,4,"Customer c360 looking at P009: Affordability is *Medium* (needs ₹0.08 Cr down), Commute distance is *High*, Engagement is *High* (visits: N/A), Unit‐size fit is *Good match*."
c360,P010,1,"Customer c360 looking at P010: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *High* (visits: N/A), Unit‐size fit is *Poor match*."
c360,P011,1,"Customer c360 looking at P011: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *High* (visits: N/A), Unit‐size fit is *Poor match*."
c360,P012,1,"Customer c360 looking at P012: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *High* (visits: N/A), Unit‐size fit is *Poor match*."
c360,P013,1,"Customer c360 looking at P013: Affordability is *Medium* (needs ₹0.53 Cr down), Commute distance is *High*, Engagement is *High* (visits: N/A), Unit‐size fit is *Poor match*."
c360,P014,2,"Customer c360 looking at P014: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *High* (visits: N/A), Unit‐size fit is *Poor match*."
c360,P015,2,"Customer c360 looking at P015: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *High* (visits: N/A), Unit‐size fit is *Poor match*."
c361,P001,2,"Customer c361 looking at P001: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c361,P002,1,"Customer c361 looking at P002: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c361,P003,1,"Customer c361 looking at P003: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c361,P004,1,"Customer c361 looking at P004: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c361,P005,2,"Customer c361 looking at P005: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c361,P006,2,"Customer c361 looking at P006: Affordability is *Medium* (needs ₹0.41 Cr down), Commute distance is *Low*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c361,P007,2,"Customer c361 looking at P007: Affordability is *Medium* (needs ₹0.23 Cr down), Commute distance is *Low*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c361,P008,4,"Customer c361 looking at P008: Affordability is *Medium* (needs ₹0.21 Cr down), Commute distance is *Low*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Good match*."
c361,P009,4,"Customer c361 looking at P009: Affordability is *Medium* (needs ₹0.11 Cr down), Commute distance is *Low*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Good match*."
c361,P010,1,"Customer c361 looking at P010: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c361,P011,1,"Customer c361 looking at P011: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c361,P012,1,"Customer c361 looking at P012: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c361,P013,1,"Customer c361 looking at P013: Affordability is *Medium* (needs ₹0.56 Cr down), Commute distance is *Low*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c361,P014,2,"Customer c361 looking at P014: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c361,P015,2,"Customer c361 looking at P015: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c362,P001,2,"Customer c362 looking at P001: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c362,P002,1,"Customer c362 looking at P002: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c362,P003,1,"Customer c362 looking at P003: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c362,P004,1,"Customer c362 looking at P004: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c362,P005,2,"Customer c362 looking at P005: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c362,P006,2,"Customer c362 looking at P006: Affordability is *Medium* (needs ₹0.32 Cr down), Commute distance is *High*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c362,P007,2,"Customer c362 looking at P007: Affordability is *Medium* (needs ₹0.14 Cr down), Commute distance is *Medium*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c362,P008,4,"Customer c362 looking at P008: Affordability is *Medium* (needs ₹0.12 Cr down), Commute distance is *High*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Good match*."
c362,P009,4,"Customer c362 looking at P009: Affordability is *Low* (needs ₹0.02 Cr down), Commute distance is *High*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Good match*."
c362,P010,1,"Customer c362 looking at P010: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c362,P011,1,"Customer c362 looking at P011: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c362,P012,1,"Customer c362 looking at P012: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c362,P013,1,"Customer c362 looking at P013: Affordability is *Medium* (needs ₹0.47 Cr down), Commute distance is *High*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c362,P014,2,"Customer c362 looking at P014: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c362,P015,2,"Customer c362 looking at P015: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c363,P001,2,"Customer c363 looking at P001: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c363,P002,1,"Customer c363 looking at P002: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c363,P003,1,"Customer c363 looking at P003: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c363,P004,1,"Customer c363 looking at P004: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c363,P005,2,"Customer c363 looking at P005: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c363,P006,2,"Customer c363 looking at P006: Affordability is *Medium* (needs ₹0.38 Cr down), Commute distance is *Medium*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c363,P007,2,"Customer c363 looking at P007: Affordability is *Medium* (needs ₹0.21 Cr down), Commute distance is *High*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c363,P008,0,"Customer c363 looking at P008: Affordability is *Medium* (needs ₹0.19 Cr down), Commute distance is *High*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Good match*."
c363,P009,0,"Customer c363 looking at P009: Affordability is *Medium* (needs ₹0.08 Cr down), Commute distance is *Medium*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Good match*."
c363,P010,1,"Customer c363 looking at P010: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c363,P011,1,"Customer c363 looking at P011: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c363,P012,1,"Customer c363 looking at P012: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c363,P013,1,"Customer c363 looking at P013: Affordability is *Medium* (needs ₹0.54 Cr down), Commute distance is *High*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c363,P014,2,"Customer c363 looking at P014: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c363,P015,2,"Customer c363 looking at P015: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c364,P001,0,"Customer c364 looking at P001: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Good match*."
c364,P002,0,"Customer c364 looking at P002: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Good match*."
c364,P003,0,"Customer c364 looking at P003: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Good match*."
c364,P004,0,"Customer c364 looking at P004: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Good match*."
c364,P005,3,"Customer c364 looking at P005: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Good match*."
c364,P006,2,"Customer c364 looking at P006: Affordability is *Medium* (needs ₹0.55 Cr down), Commute distance is *Medium*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c364,P007,2,"Customer c364 looking at P007: Affordability is *Medium* (needs ₹0.38 Cr down), Commute distance is *Low*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c364,P008,1,"Customer c364 looking at P008: Affordability is *Medium* (needs ₹0.36 Cr down), Commute distance is *Medium*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c364,P009,1,"Customer c364 looking at P009: Affordability is *Medium* (needs ₹0.25 Cr down), Commute distance is *Medium*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c364,P010,0,"Customer c364 looking at P010: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Good match*."
c364,P011,0,"Customer c364 looking at P011: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Good match*."
c364,P012,0,"Customer c364 looking at P012: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Good match*."
c364,P013,1,"Customer c364 looking at P013: Affordability is *Medium* (needs ₹0.71 Cr down), Commute distance is *Medium*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Poor match*."
c364,P014,3,"Customer c364 looking at P014: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Good match*."
c364,P015,3,"Customer c364 looking at P015: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Medium* (visits: N/A), Unit‐size fit is *Good match*."
c365,P001,2,"Customer c365 looking at P001: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c365,P002,1,"Customer c365 looking at P002: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c365,P003,1,"Customer c365 looking at P003: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c365,P004,1,"Customer c365 looking at P004: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c365,P005,2,"Customer c365 looking at P005: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c365,P006,3,"Customer c365 looking at P006: Affordability is *Medium* (needs ₹0.22 Cr down), Commute distance is *High*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Good match*."
c365,P007,3,"Customer c365 looking at P007: Affordability is *Medium* (needs ₹0.05 Cr down), Commute distance is *Low*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Good match*."
c365,P008,4,"Customer c365 looking at P008: Affordability is *Medium* (needs ₹0.03 Cr down), Commute distance is *Medium*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Good match*."
c365,P009,4,"Customer c365 looking at P009: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Good match*."
c365,P010,1,"Customer c365 looking at P010: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c365,P011,1,"Customer c365 looking at P011: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c365,P012,1,"Customer c365 looking at P012: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c365,P013,4,"Customer c365 looking at P013: Affordability is *Medium* (needs ₹0.38 Cr down), Commute distance is *High*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Good match*."
c365,P014,2,"Customer c365 looking at P014: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c365,P015,2,"Customer c365 looking at P015: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c366,P001,2,"Customer c366 looking at P001: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *High* (visits: N/A), Unit‐size fit is *Poor match*."
c366,P002,1,"Customer c366 looking at P002: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *High* (visits: N/A), Unit‐size fit is *Poor match*."
c366,P003,1,"Customer c366 looking at P003: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *High* (visits: N/A), Unit‐size fit is *Poor match*."
c366,P004,1,"Customer c366 looking at P004: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *High* (visits: N/A), Unit‐size fit is *Poor match*."
c366,P005,2,"Customer c366 looking at P005: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *High* (visits: N/A), Unit‐size fit is *Poor match*."
c366,P006,3,"Customer c366 looking at P006: Affordability is *Medium* (needs ₹0.43 Cr down), Commute distance is *High*, Engagement is *High* (visits: N/A), Unit‐size fit is *Good match*."
c366,P007,3,"Customer c366 looking at P007: Affordability is *Medium* (needs ₹0.25 Cr down), Commute distance is *Medium*, Engagement is *High* (visits: N/A), Unit‐size fit is *Good match*."
c366,P008,4,"Customer c366 looking at P008: Affordability is *Medium* (needs ₹0.23 Cr down), Commute distance is *Medium*, Engagement is *High* (visits: N/A), Unit‐size fit is *Good match*."
c366,P009,4,"Customer c366 looking at P009: Affordability is *Medium* (needs ₹0.13 Cr down), Commute distance is *High*, Engagement is *High* (visits: N/A), Unit‐size fit is *Good match*."
c366,P010,1,"Customer c366 looking at P010: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *High* (visits: N/A), Unit‐size fit is *Poor match*."
c366,P011,1,"Customer c366 looking at P011: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *High* (visits: N/A), Unit‐size fit is *Poor match*."
c366,P012,1,"Customer c366 looking at P012: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *High*, Engagement is *High* (visits: N/A), Unit‐size fit is *Poor match*."
c366,P013,4,"Customer c366 looking at P013: Affordability is *Medium* (needs ₹0.58 Cr down), Commute distance is *High*, Engagement is *High* (visits: N/A), Unit‐size fit is *Good match*."
c366,P014,2,"Customer c366 looking at P014: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *High* (visits: N/A), Unit‐size fit is *Poor match*."
c366,P015,2,"Customer c366 looking at P015: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *High* (visits: N/A), Unit‐size fit is *Poor match*."
c367,P001,2,"Customer c367 looking at P001: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c367,P002,1,"Customer c367 looking at P002: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Medium*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c367,P003,1,"Customer c367 looking at P003: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c367,P004,1,"Customer c367 looking at P004: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c367,P005,2,"Customer c367 looking at P005: Affordability is *Low* (needs ₹0.00 Cr down), Commute distance is *Low*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c367,P006,2,"Customer c367 looking at P006: Affordability is *Medium* (needs ₹0.41 Cr down), Commute distance is *Medium*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
c367,P007,2,"Customer c367 looking at P007: Affordability is *Medium* (needs ₹0.23 Cr down), Commute distance is *Low*, Engagement is *Low* (visits: N/A), Unit‐size fit is *Poor match*."
